path,#multi,nodes,type
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_5472_x13482_y11733.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_2428_x13810_y8197.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00199.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_7077_x14579_y30892.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00348.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6627_x22762_y14486.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6881_x22248_y12698.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_4710_x13766_y10574.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18461_7132_x6338_y3287.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_2924_x10668_y9719.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00090.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\210254_4485_x16442_y16836.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5667_x25695_y3103.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_2581_x9375_y21137.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00009.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00045.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7112_x9089_y4667.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00262.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4336_x10280_y7972.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00089.swc,1,[37962],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00264.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00155.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6262_x6896_y13574.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00044.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5308_x10321_y5166.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4629_x8451_y4031.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00129.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00047.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00023.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00551.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00119.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5369_x19532_y5532.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00046.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3729_x13645_y9551.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00171.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4026_x21667_y6102.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4883_x27078_y6285.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00053.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00110.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3529_x12805_y10541.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00162.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00027.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00009.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00088.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01113.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00038.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00021.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00179.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00158.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_1674_x14446_y9719.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_5316_x26308_y13288.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_5404_x24949_y14106.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3929_x13599_y9165.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00049.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00009.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01085.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00015.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00154.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00032.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6675_x10576_y3102.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4863_x31402_y10126.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00166.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00233.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_3915_x8011_y24180.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00120.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00093.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00114.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00185.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_5242_x9483_y31549.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5983_x17523_y5085.swc,1,[263],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00062.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_2713_x27713_y9899.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3926_x8710_y12751.swc,1,[269],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4693_x19236_y9148.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00084.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6708_x6437_y7833.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00115.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4464_x5477_y11004.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_3015_x3194_y23588.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4550_x7203_y4574.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00015.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6355_x6443_y33777.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00112.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01120.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00036.swc_stamp_2021_05_20_14_41.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00027.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00032.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01048.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00029.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00094.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_5517_x15391_y12702.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00249.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_5355_x5321_y20589.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00248.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_2670_x5615_y13225.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00169.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00043.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00198.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_4080_x6576_y11407.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182725_2917_x9391_y22263.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01054.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00010.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00075.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3970_x13439_y8678.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17300_5969_x27278_y20820.swc,1,[839],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_2526_x7529_y21792.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00056.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_4982_x21552_y14337.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00122.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00163.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00040.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00075.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00056.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01063.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00022.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3590_x6132_y6798.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_1871_x3272_y21319.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3525_x9958_y10743.swc,2,"[309, 21602]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00119.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00575.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00018.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00055.swc_stamp_2021_05_21_17_33.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00016.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00188.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00069.swc_stamp_2021_05_21_15_33.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01052.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18452_4536_x11274_y21067.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00119.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00126.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00259.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_1701_x8048_y22277.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00213.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00071.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3715_x8453_y8977.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00016.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3829_x13590_y9284.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_5219_x4127_y21100.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01021.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4192_x10967_y7007.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00180.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00015.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4419_x16667_y10498.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00047.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_5486_x20836_y5690.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00066.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7146_x8788_y4552.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00045.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00032.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00011.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5436_x32746_y12751.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01035.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_3678_x8938_y8684.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00273.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01118.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00060.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00097.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_2301_x8535_y23051.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_7390_x9887_y4961.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17787_00026.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6746_x8555_y4741.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17543_2434_x11441_y5587.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00047.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00095.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00268.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01131.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00014.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_6241_x19347_y3562.swc,1,[3894],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00121.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00206.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00029.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00072.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00228.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191807_5629_x4661_y9410.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7455_x32866_y9412.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00190.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00119.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00008.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6202_x7633_y12296.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00112.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00031.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00106.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18047_3132_x24052_y12385.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00008.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00139.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00047.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01064.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01111.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4883_x18883_y4120.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_6626_x22318_y13682.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00167.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00025.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00091.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17300_3514_x19676_y45282.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00458.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00254.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00018.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00004.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00113.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17782_3253_x33739_y18314.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4841_x18666_y8144.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17787_00007.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5108_x7688_y4065.swc,1,[2347],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_4446_x6677_y24393.swc,2,"[5, 49012]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00170.swc,1,[32084],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6040_x24821_y3042.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00012.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00616.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00043.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00038.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_5867_x21009_y6208.swc,1,[279],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00076.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_3922_x8455_y6768.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3469_x10058_y10954.swc,1,[203],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4634_x13823_y16687.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5941_x24629_y3152.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00258.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4764_x5211_y5995.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00016.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_5840_x15240_y29741.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00202.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00243.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_4067_x3464_y21495.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00034.swc,0,[],R1741
